ID,x^4,x^3,x^2,x,c,AIC,BIC
39835,0.000674437838251,4.17469007946e-05,6.42526869295e-07,3.2065330273e-09,-7.02399487408e-11,-121.419747603,-121.022539894
39836,2.90126472849e-05,2.67714125349e-05,-1.04177505004e-07,2.87581374028e-10,-3.82708168038e-13,-220.878110698,-219.365185233
39837,5.97251951618e-05,8.85352420038e-06,6.71036414484e-08,-7.56155808378e-10,2.17795692321e-12,-197.512241985,-195.99931652
39838,4.43937178381e-05,3.41886982605e-06,4.50948209871e-08,-3.46986589187e-10,8.00827836088e-13,-236.914546392,-235.401620927
39839,2.69160091091e-05,5.48394340726e-06,-3.01538395084e-08,1.28202044487e-10,-1.70199019298e-13,-222.675277737,-221.162352272
39840,0.1527975996,0.224608706433,-0.109596209125,0.0405311043696,-0.00487903824638,-113.154623577,-105.237028885
39841,0.125281522496,0.77564093621,-0.237063489486,0.0171019840022,0.00128490854285,-148.991679707,-140.423819373
39842,0.340108037868,-0.287713281845,0.501235598198,-0.147061518314,0.0121202351186,-97.6494071843,-90.0176045612
39843,-0.0869854431027,1.84338385228,-1.46441598232,0.512127090561,-0.0612805350957,-105.235167548,-98.5741449971
39844,0.152908674556,0.559751039046,-0.110248972857,0.000889307198086,0.000962870561812,-141.98864899,-133.300300898
39845,-0.030446183133,0.852888180705,-0.449662129767,0.104054877517,-0.00817432157285,-81.1485256403,-75.2582564886
39846,0.0182340476288,0.762067045338,-0.786600988493,0.32418844881,-0.0414832229191,-76.1445567819,-70.4670857023
39847,0.172235672896,-0.186013132427,0.424893553928,-0.157256384037,0.0170020227889,-125.184305159,-118.014369136
39848,0.11929065699,0.0528864523733,0.28623136837,-0.116654083235,0.0127429333364,-78.8944480337,-72.8000689094
39849,0.347281691169,-1.29854140403,2.3558296593,-1.1430028478,0.159503857384,-75.5308524172,-70.3082402286
39850,0.0839424383708,0.361307447496,-0.320893208466,0.183647475168,-0.0299422571694,-85.4369352178,-80.714740322
39863,0.000357721675325,-4.16427855519e-05,2.13594769886e-06,-2.62596739042e-08,1.00108421266e-10,-394.546136744,-396.498947182
39864,-0.000278932615584,7.84902648268e-05,-1.48446246212e-06,1.32913890693e-08,-4.45175541126e-11,-406.733176032,-408.68598647
39865,0.000193506737662,-1.0257399026e-05,6.60075776515e-07,-9.18414163961e-09,3.91816585498e-11,-402.850532085,-404.803342523
39866,0.000722991984416,-6.55213685065e-05,3.04275795455e-06,-4.04003400974e-08,1.67924529221e-10,-395.062273208,-397.015083645
39867,-0.000143962353247,2.95833430195e-05,-4.3840375947e-07,3.16647341721e-09,-8.617441829e-12,-419.942358011,-421.895168449
39868,-0.000382511195725,8.05612971827e-05,-1.5329390264e-06,1.30722074947e-08,-3.85942660248e-11,-119.095964955,-120.137167609
39869,0.00062601218275,-1.53677091373e-06,1.99330733801e-06,-2.54747566445e-08,8.74449066507e-11,-103.46939199,-104.510594644
39870,6.42835925952e-05,7.16993427814e-05,-9.21956119011e-07,7.79477611582e-09,-2.29928876622e-11,-101.576659691,-102.617862345
39871,7.8941018686e-06,6.25381466812e-05,9.36555211352e-07,-1.87776676618e-08,7.50244322212e-11,-100.420043592,-101.461246246
39873,1.10371786339e-05,2.10393426267e-05,-4.10141688129e-07,3.92347162879e-09,-1.25813210313e-11,-119.68627376,-120.727476414
39874,-0.000119355291238,6.05973403108e-05,-9.66380625222e-07,7.77096701745e-09,-2.2573202941e-11,-103.89174892,-104.932951574
39875,-0.000640715093444,0.000190233621955,-3.88780592955e-06,3.09826676674e-08,-8.2011304351e-11,-116.479291,-117.520493654
39876,0.000870601853453,-1.64828700254e-05,2.91088353324e-06,-3.4163775744e-08,1.10440941043e-10,-91.3544169174,-92.3956195712
39877,0.00037511679557,3.80129495215e-05,1.56091511898e-06,-2.12163555575e-08,7.0699106839e-11,-99.4776178896,-100.518820543
39878,-6.0387173709e-05,1.81634433791e-05,-3.03031131375e-07,2.55400032698e-09,-7.57881073102e-12,-118.529779157,-119.570981811
39879,-0.000138045517325,5.38002615043e-05,-9.87737662546e-07,8.02628853536e-09,-2.25843447585e-11,-123.577265688,-124.618468342
39880,-0.000361178722932,0.000120114940812,-2.21600053071e-06,1.80961465411e-08,-5.08960378345e-11,-96.2893744017,-97.3305770556
39881,0.000209142274515,9.37846115363e-05,-1.39030059916e-06,1.02644099428e-08,-2.71035082049e-11,-99.8001190734,-100.841321727
39882,-0.000571949340208,0.000138983433685,-2.06284050101e-06,1.52968983478e-08,-4.11134946169e-11,-95.9832874174,-97.0244900712
39888,NA,NA,NA,NA,NA,NA,NA
39889,NA,NA,NA,NA,NA,NA,NA
39890,0.000269093649337,-3.46699039076e-05,2.28509196566e-06,-4.73970764746e-08,3.37392296811e-10,-109.403521369,-110.444724023
39891,0.000233388516702,1.66988717379e-05,1.33275109713e-06,-5.76331688314e-08,5.5640552662e-10,-115.197414333,-116.238616987
39895,8.76992501425e-05,5.33517018943e-05,2.17514517203e-05,-1.82941142648e-06,4.17609705406e-08,-150.038143343,-149.640935635
39896,0.000177694875385,9.16528303653e-06,1.1845489313e-06,3.73557156546e-08,-1.43661948409e-09,-140.904940989,-140.507733281
