ID,a,h,q,AIC,BIC
39981,4.66407639099e-06,17125.4363894,1.66673230773e-10,-144.472720169,-145.097441761
39982,0.000143342422157,36.5294464221,0.0609869761988,-98.3290300016,-97.7373562696
39983,7.91123247742e-05,928379.692559,2.86459118648e-08,-327.200428463,-326.006742644
39984,4.76950825334e-06,1469.78294743,0.330306075424,-122.571431379,-123.196152971
39985,1.16982200747e-05,783.188270926,5.05367969694e-12,-93.4927639058,-95.3338808225
39986,1.51902987872e-05,32491.8029026,4.72399896978e-13,-103.255430783,-105.0965477
39987,3.02772040772e-09,65.6513909274,0.927522503148,-197.104518912,-194.433403638
39988,1.16871763167e-06,11.0154066515,0.191644453207,-152.724745586,-149.591178273
39989,4.74114081361e-06,9561.04950489,8.8571538992e-11,-183.788906716,-183.550582091
39990,4.32119961669e-06,14671.5445412,2.69370942219e-09,-180.716396876,-180.478072251
39991,1.6498360787e-05,23029.9330355,1.86609061537e-11,-202.277399358,-202.039074733
39992,0.390053469698,0.218270923422,0.456351386161,-12.9763436836,-12.3846699516
39993,6.25972138868e-06,5703.73553516,1.0,-144.468317903,-145.093039496
39994,1.76793825135e-08,15938.7601649,0.88589941317,-180.604192307,-180.365867682
39995,5.38976495656e-08,7545.25975298,0.610160194046,-171.528242838,-171.289918213
39996,1.54888667447e-08,6454.35219676,0.999999384592,-172.729534403,-172.491209778
39997,4.11645538767e-08,4002.2687569,0.999999997938,-159.548960187,-159.310635562
39998,0.000982516024454,2.16851748975,0.395362841721,-51.9442627272,-51.7059381021
39999,0.000140277253631,1.8538004349,0.911392973891,-39.2385373016,-39.0002126766
40000,0.000804207181633,0.756229061867,0.462501148695,-26.6924639082,-26.4541392832
40001,7.18747245499e-05,0.971314520006,0.999999980975,-27.1919798536,-26.9536552285
40002,1.20103656365e-06,1696.98211387,1.24050165695e-08,-143.848946844,-144.011216397
40003,7.98787197831e-07,3473.09429136,0.590716150531,-140.785586484,-140.947856036
40004,0.000181139485479,289.393456267,0.499329977533,-175.260956042,-173.806236092
40005,0.000896221374658,274.612787235,1.0,-164.943180732,-163.488460783
40006,0.000240381021276,302.547617549,0.999999803223,-187.082679638,-185.627959688
40007,0.0013797545078,218.58052437,0.636022523017,-169.435842135,-167.981122186
40008,0.00055835372372,189.006276555,0.800896376639,-113.687152,-113.448827375
40009,0.000363434667798,177.162531113,0.999999830316,-165.029744758,-163.575024809
40010,0.0427265670998,5.36752864377e-11,0.053204610385,47.1865533895,46.5618317971
40011,4.68323823355e-06,4692.6320698,0.999999999794,-114.320815947,-115.49250221
40012,2.51539538543e-06,11043.8605004,0.999999999972,-93.1189706731,-94.9600875897
40013,113.653496471,2.01453128916,4.46968884127e-08,-53.524409158,-53.286084533
40014,39.342455942,1.76704132162,4.00378341592e-10,-38.1092986471,-38.2715681999
40015,6.76239094715,5.53931248113,2.64874067697e-05,-28.9785225881,-30.8196395048
40016,20.5478199628,4.09940340142,0.519337054245,-40.4107956022,-42.2519125188
40017,3.58156940894e-06,787.091160516,0.999999999988,-481.406403001,-477.409789471
40018,4.86488337302e-05,484.755218484,0.0412172270175,-521.429414124,-517.127452511
40019,1e-12,900.67532636,0.687061715255,-379.233108924,-375.45881931
40020,1e-12,958.932746211,0.520338326014,-399.099739648,-395.21222905
40021,7.2397574894e-06,1888.02830947,0.624453909025,-344.500251501,-341.666934564
40022,1e-12,4707.87627701,0.782507277672,-331.090453175,-328.257136237
40023,5.84266904269e-06,5.23986860568e-08,0.405723494732,-105.26944713,-105.431716683
40024,8.58810865375e-05,4.70007584709,0.0302781002266,-103.901129546,-104.063399099
40025,2.15141125692e-07,135.472995406,0.999999999785,-164.559110287,-163.365424469
40026,4.25762133981e-05,16.4772104855,2.00294003605e-10,-93.4445876956,-93.6068572485
40027,6.87788086272e-05,10.413663079,0.434959824148,-122.441905823,-121.850232091
40028,1e-12,85.0432555511,0.998912196825,-63.2322559564,-63.3945255092
40029,5.40962426724e-05,221.021457454,0.100664995157,-135.995571586,-135.087816307
40030,8.12792168311e-05,80.2046829792,5.76545478026e-10,-77.0119807822,-77.6367023745
40031,6.54040163161e-05,1126.94619906,4.32087143842e-11,-180.04275319,-179.134997911
40032,1e-12,2936.61607856,0.334265380577,-107.235620271,-107.397889823
40033,0.220939198739,4.45441533924,7.82596330517e-08,-229.790347154,-224.577338299
40034,4.63078294599e-08,2.99432051781,0.772693857939,-372.95285211,-371.759166291
40035,0.0374474898769,0.0145103817402,0.999999946636,172.36986977,176.026497245
40036,0.990858350794,0.00105986118212,0.160657509382,266.89764293,270.431804421
40037,0.00139157441244,0.0277150293332,0.999999999999,112.011122209,115.144689522
40038,0.463769752819,1.41344397204,0.206736455597,-164.535226144,-160.04570346
40039,0.440943885525,1.91070825177,0.299422689276,-179.340189481,-174.761107908
40042,2.75399811878e-06,269.735011118,0.999999936291,-1171.14311017,-1163.71109973
40043,4.04448849832e-05,302.073475694,1.06917474874e-09,-1248.57317791,-1241.14116746
40044,0.000397427219838,5.31190120828,0.43764073869,-53.8715284898,-55.0432147525
40045,0.000156696904157,47.9895981621,0.38965506046,-295.323766234,-291.436255636
40046,0.000122218397059,49.1703514105,0.719891638593,-240.368376502,-236.961893854
40047,3.94840198548e-06,1186.32094588,0.376653717044,-1379.20187549,-1372.33049717
40048,7.19186319287e-06,200.933488263,0.156753624352,-1212.99784107,-1206.20980144
40049,8.48530948028e-06,388.798385986,0.134128636777,-863.790756826,-858.177153794
40050,0.0855922771369,0.827464145088,2.33715324871e-10,-289.323854419,-280.456373246
40051,0.0568702723466,1.460805935,2.48828136817e-07,-220.281647736,-212.319766686
40052,1.9639358283e-06,4460.4773322,0.999996128234,-1486.12462376,-1479.37913804
40053,2.07053406964e-06,4318.8598157,0.963248318249,-1498.35465142,-1491.60916569
40054,2.35937427828e-06,6689.3026674,0.809940035683,-1452.61726544,-1445.87177971
40055,8.47961908323e-06,6911.61338151,1.19585624736e-09,-1516.69944609,-1509.95396036
40056,0.000129757668362,25462.0643832,0.999999996636,-113.607646282,-114.779332544
40057,3.02843696535e-05,834.945330278,0.999999966766,-113.743280198,-114.368001791
40058,3.81541965974e-05,1862.00327876,0.999999999933,-62.7517439513,-64.5928608679
40059,6.68120277446e-05,1174.51089977,0.791888751126,-165.274131701,-164.682457969
40060,3.76426745691e-05,900.399389741,0.488361631254,-90.9226925879,-92.0943788506
40061,2.49051898449e-06,2631.15571884,0.999999999746,-159.024466372,-158.786141747
40062,2.87812782529e-06,1968.91346561,0.460052353821,-161.705944483,-161.467619858
40063,5.78946890428e-11,272494.912075,0.236802037608,-495.802631498,-493.302991466
40064,6.46957435035e-06,254.73517936,0.999999952251,-237.134917578,-234.635277546
40065,4.88929947895e-06,421.854284388,0.588509689281,-309.462774423,-306.32920711
40066,1.94551747946e-05,4.96289676022e-10,0.273273119908,-173.151659819,-170.833893652
40067,7.70632871949e-06,24.8888102187,0.407471316114,-268.61485862,-264.958231145
40068,0.0381548094956,43.7083597259,5.59924051569e-10,-57.1140868548,-57.7388084471
40069,0.21891583833,32.3270182468,2.05074845994e-12,-50.452849129,-51.0775707213
40070,1e-12,13.3953487973,0.99996518488,-29.3746083541,-29.9993299464
40071,0.185864162685,13.9187707893,0.356845213522,-44.5263557147,-45.151077307
40072,0.0284772531377,9.2410283312,2.37966313321e-11,-43.7423791823,-44.3671007746
40073,0.00541057390979,11.6330310873,0.999999999676,-46.562553685,-47.1872752774
40074,0.0271901979355,13.3472992847,2.7161295435e-10,-45.1025488942,-45.7272704865
40075,0.0141457010852,26.8477991914,8.52416470742e-10,-53.2573194083,-53.8820410007
40076,0.0117714839678,11.0045129361,2.95432345254e-08,-45.0396906232,-45.6644122155
40077,0.000189046984354,1401.96728692,0.999999998909,-89.5762812937,-90.201002886
40078,1e-12,70.0550696877,0.99723075695,-66.7857627283,-67.4104843206
40079,5.45204528931e-05,217.475952495,0.999999990629,-72.7142571984,-73.3389787907
40080,1.29484354802e-05,104.380269902,0.999999999792,-71.5568287181,-72.1815503104
40081,0.000312720641951,41.0201148758,0.0398727623043,-75.5672375061,-76.1919590984
40082,0.000281218168117,28.5671483194,0.085866081551,-63.4356359486,-64.0603575409
40083,8.65454229216e-05,25.2983662735,0.308378313255,-58.0909877309,-58.7157093232
40084,8.04172351343e-06,24.2066756575,0.781288489883,-60.9434289863,-61.5681505786
