ID,a,h,q,AIC,BIC
39925,0.000977687923725,0.502261205463,0.00348954872694,-159.055241089,-154.304684273
39926,3.80866425779e-05,8214.05611541,0.197588923874,-111.895498267,-113.06718453
39927,4.25574116603e-06,22715.6538314,0.719782506879,-115.195470665,-116.367156927
39928,0.000126294291575,10465.3371867,0.0438370365233,-111.610022285,-112.781708547
39929,3.45729424567e-06,6495.66583668,0.762324385787,-104.016721383,-105.188407646
39931,1.05823318045e-05,8464.17375341,0.203855156864,-118.501554805,-119.126276398
39932,1e-12,1.35783458211,0.0,-41.538796608,-37.0492739236
39933,0.0117779688252,844.718604531,1.08326904225,-301.761516564,-299.261876532
39934,56.2384606692,0.000885243532797,0.377857548891,176.939986175,179.611101449
39935,8.5753521949e-06,7063.13102334,0.219579502921,-154.221449367,-154.38371892
39936,5.30270195531e-08,3342.21231381,1.99998683515,-114.341625965,-114.966347557
39937,1.23459886459e-06,236437.590676,0.175605741912,-164.444090804,-165.615777067
39938,8.02987232373e-07,294255.698783,0.0814058637047,-182.410604942,-183.582291205
39939,1.56104201066e-06,48.9101276081,2.35707187102e-09,-431.305444368,-426.90823666
39940,6.11312353516e-07,2018.77052837,0.0,-1639.89234529,-1632.74626538
39941,0.000415306391217,43.3454430606,0.345777722587,-96.1387171254,-95.5470433934
39942,0.006196738066,15.2468290595,0.00886755302502,-184.384172692,-181.111045332
39943,0.00900522809256,3.33390097763,0.0582161494649,-83.4194354524,-81.9647155031
39944,0.0260337609194,1.87309030027,0.320504704113,-137.88897582,-134.354814329
39945,2.43599933225e-07,13824.3019538,1.49743291415,-112.086641622,-113.258327885
39946,6.18108206807e-06,3070.32785495,0.32841310111,-105.935848469,-107.107534732
39947,3.06523967319e-08,16949.1525424,0.0,-236.201838923,-235.008153105
39948,1.52605284523,3.63446244259,0.40652542714,-19.1785028123,-20.350189075
39949,91.8975860469,4.28736299215,1.2922130799,-42.3682185516,-43.5399048143
39950,0.833535229617,7.41604941555,0.187929763589,-19.4849318137,-20.6566180764
39951,1.0490992063e-05,2449.90367487,0.524781300732,-114.561030619,-115.185752211
39952,1e-12,3414.48424216,0.0,-102.283730586,-102.908452178
39953,1.50172789884e-05,6996.65268905,0.215826329172,-112.504922535,-113.676608798
39954,3.48114066273e-06,1653.95360135,0.131567908529,-126.875853477,-127.50057507
39955,1.07568218289e-05,2043.54394779,0.26247620116,-134.423686485,-134.585956038
39956,2.53868853484e-06,2212.81709396,0.470127733495,-137.464408383,-137.626677935
39957,8.1083674891e-06,1342.40492739,0.0529036840424,-136.551952317,-136.71422187
39958,7.10202189891e-06,985.833596712,0.201435254089,-137.19922303,-137.361492582
39959,5.49738100564e-06,317.365983802,0.0576897255323,-138.558058253,-138.720327806
39960,2.12949261724e-06,11495.6171523,0.859143938003,-139.099881169,-139.724602761
39961,3.53703519917e-07,53117.130107,1.03535661229,-156.105204451,-156.729926044
39962,2.62985370857e-05,63.1530540024,0.0330103571851,-84.5670783703,-85.1917999626
39963,4.5300117932e-05,121.55180957,0.410990313891,-133.949403338,-133.041648059
39964,2.39930714795e-05,57.7452572024,0.0859456896859,-55.7430302529,-56.9147165156
39965,1e-12,3.43906417451,0.0,-23.4736349056,-22.8819611736
39966,0.0657378277836,3.63770139654,0.00115803595622,-50.9881501154,-50.0803948364
39967,0.000847473933968,22.9258645686,1.14108280697,-14.7888988491,-16.6300157658
39968,0.00583109782967,1.3551922831,0.0,-16.8563921305,-18.0280783932
